       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        586.000000             21.04713381              3.57688878
        588.000000             21.10442941              3.59126502
        590.000000             21.16254177              3.60709069
        592.000000             21.22219198              3.62088775
        594.000000             21.27975243              3.63481604
        596.000000             21.34187399              3.65000334
        598.000000             21.40458993              3.66468616
        600.000000             21.46613710              3.67720639
        602.000000             21.53126558              3.69518702
        604.000000             21.59210949              3.70826017
        606.000000             21.65583979              3.72584588
        608.000000             21.71622034              3.73831468
        610.000000             21.78124040              3.75090692
        612.000000             21.84076274              3.76404082
        614.000000             21.89966740              3.77749382
        616.000000             21.95999180              3.78907123
        618.000000             22.01991537              3.79808045
        620.000000             22.08071965              3.80579377
        622.000000             22.14181844              3.81802331
        624.000000             22.19491418              3.83135702
        626.000000             22.25702298              3.84477736
        628.000000             22.31797721              3.85466814
        630.000000             22.37461732              3.86814810
        632.000000             22.43555664              3.88089345
        634.000000             22.49851744              3.89393045
        636.000000             22.55745239              3.90968284
        638.000000             22.61684206              3.92512479
        640.000000             22.67898319              3.93971219
        642.000000             22.73778270              3.95505259
        644.000000             22.79692583              3.96850771
        646.000000             22.85760632              3.97788294
        648.000000             22.91834173              3.98500698
        650.000000             22.97690188              3.99907463
        652.000000             23.04086103              4.01205321
        654.000000             23.09805488              4.02401533
        656.000000             23.15694953              4.04237641
        658.000000             23.21734162              4.05321698
        660.000000             23.27801544              4.06518949
        662.000000             23.33951912              4.08089179
        664.000000             23.39613085              4.09322524
        666.000000             23.45637157              4.10649111
        668.000000             23.51931212              4.12038304
        670.000000             23.57849283              4.13563282
        672.000000             23.63770204              4.14752752
        674.000000             23.69972882              4.16338635
        676.000000             23.75828721              4.17487757
        678.000000             23.81243987              4.18868829
        680.000000             23.87361545              4.20078367
        682.000000             23.93287280              4.21496948
        684.000000             23.99221669              4.22632660
        686.000000             24.05432296              4.24187897
        688.000000             24.11527671              4.25587096
        690.000000             24.17462199              4.26758001
        692.000000             24.23548393              4.27631459
        694.000000             24.29224241              4.28567480
        696.000000             24.35416694              4.29555162
        698.000000             24.41363251              4.30489328
        700.000000             24.47428902              4.31726357
        702.000000             24.53429957              4.33119830
        704.000000             24.59333776              4.34305488
        706.000000             24.65176759              4.35338542
        708.000000             24.71116643              4.36533400
        710.000000             24.76701690              4.37440952
        712.000000             24.82233135              4.38362649
        714.000000             24.87865935              4.39691962
        716.000000             24.93508430              4.41089170
        718.000000             24.99099172              4.42653988
        720.000000             25.04729844              4.44313080
        722.000000             25.10456363              4.45506054
        724.000000             25.16548961              4.46735723
        726.000000             25.21859815              4.47520031
        728.000000             25.27177251              4.48056777
        730.000000             25.32906326              4.48358060
        732.000000             25.37975048              4.49303085
        734.000000             25.43662176              4.50128037
        736.000000             25.49026597              4.50813343
        738.000000             25.54632457              4.51279047
        740.000000             25.60340222              4.52129389
