       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        712.000000              6.97921222              0.22350511
        714.000000              6.98398050              0.22194927
        716.000000              6.99054812              0.22112951
        718.000000              6.99539670              0.22033336
        720.000000              6.99864286              0.21764367
        722.000000              7.00448952              0.21798819
        724.000000              7.00886112              0.21809437
        726.000000              7.01377293              0.21633071
        728.000000              7.01790098              0.21444983
        730.000000              7.02445068              0.21159758
        732.000000              7.02944189              0.21169924
        734.000000              7.03347634              0.21325874
        736.000000              7.03758887              0.21401842
        738.000000              7.04497186              0.20917696
        740.000000              7.04983110              0.21260408
        742.000000              7.05686406              0.21307546
        744.000000              7.06381934              0.21160643
        746.000000              7.06891917              0.21631751
        748.000000              7.07572575              0.21568816
        750.000000              7.08284777              0.21541052
        752.000000              7.08918294              0.21650025
        754.000000              7.09567723              0.22080742
        756.000000              7.10025471              0.21999400
        758.000000              7.10403134              0.21791164
        760.000000              7.11142341              0.21688644
        762.000000              7.11654208              0.21798077
        764.000000              7.12055283              0.21919295
        766.000000              7.12538419              0.21541360
        768.000000              7.12804035              0.21797412
        770.000000              7.13289389              0.21833132
        772.000000              7.14013861              0.22040733
        774.000000              7.14405617              0.21714712
        776.000000              7.14845518              0.21825075
        778.000000              7.15456816              0.21640817
        780.000000              7.15891479              0.21723807
        782.000000              7.16319121              0.21710920
        784.000000              7.16628908              0.21576624
        786.000000              7.17124234              0.21543505
        788.000000              7.17656659              0.20998756
        790.000000              7.18199677              0.20952867
        792.000000              7.18645640              0.20989005
        794.000000              7.18877812              0.21056791
        796.000000              7.19518424              0.20605516
        798.000000              7.19871603              0.20698375
        800.000000              7.20273023              0.20743807
        802.000000              7.20720151              0.20710162
        804.000000              7.21068663              0.20409263
        806.000000              7.21621309              0.20702515
        808.000000              7.22264668              0.20741991
        810.000000              7.22675697              0.21108936
        812.000000              7.23090425              0.20899044
        814.000000              7.23618641              0.21115382
        816.000000              7.23854422              0.21253012
        818.000000              7.24415536              0.21165015
        820.000000              7.24841940              0.20899054
        822.000000              7.24781647              0.20988508
        824.000000              7.25232063              0.20813002
        826.000000              7.25866839              0.20905340
        828.000000              7.26085870              0.21224013
        830.000000              7.26672226              0.21342922
        832.000000              7.27222819              0.21640737
        834.000000              7.27217573              0.21522458
        836.000000              7.27721620              0.21536956
        838.000000              7.28628418              0.21931944
        840.000000              7.28507789              0.21509202
        842.000000              7.29126555              0.21786995
        844.000000              7.29600920              0.22080723
        846.000000              7.30231952              0.22399075
        848.000000              7.30392181              0.22029991
        850.000000              7.31057568              0.22454712
        852.000000              7.31789314              0.22367353
        854.000000              7.31993032              0.22317227
        856.000000              7.32332964              0.22782751
        858.000000              7.32563527              0.23209320
        860.000000              7.33111810              0.23647303
        862.000000              7.33264142              0.23867271
        864.000000              7.33819441              0.24258209
        866.000000              7.34083592              0.24593306
        868.000000              7.34616466              0.24931057
        870.000000              7.34614885              0.25350014
        872.000000              7.35153615              0.25196312
        874.000000              7.35436242              0.25589733
        876.000000              7.35549616              0.25646122
        878.000000              7.35882754              0.25880835
        880.000000              7.36427422              0.25908283
        882.000000              7.36526194              0.25877578
        884.000000              7.36629010              0.25746867
        886.000000              7.37222765              0.26159510
        888.000000              7.37727192              0.26112821
        890.000000              7.37824628              0.25832520
        892.000000              7.38365119              0.25903654
        894.000000              7.38671680              0.26229092
        896.000000              7.38690926              0.26026304
        898.000000              7.39227758              0.25579554
        900.000000              7.39507096              0.25789688
        902.000000              7.40183265              0.26135804
        904.000000              7.40377091              0.25969137
        906.000000              7.41214575              0.26185597
        908.000000              7.41582968              0.26212641
        910.000000              7.41461583              0.26514441
        912.000000              7.41888990              0.26475485
        914.000000              7.41825665              0.26267781
        916.000000              7.42723097              0.26212485
        918.000000              7.43310400              0.26084706
        920.000000              7.43581740              0.25901752
        922.000000              7.44498889              0.25788061
        924.000000              7.45195907              0.25467309
