       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        792.000000             27.00435402              4.64583564
        794.000000             27.05465672              4.65424301
        796.000000             27.11067852              4.65456162
        798.000000             27.16415303              4.66031740
        800.000000             27.21440069              4.66883221
        802.000000             27.27115254              4.67822688
        804.000000             27.32225888              4.68205259
        806.000000             27.37756432              4.68926691
        808.000000             27.42901057              4.69482901
        810.000000             27.48138202              4.70375633
        812.000000             27.53627966              4.71011315
        814.000000             27.59036166              4.71756947
        816.000000             27.64900218              4.72175168
        818.000000             27.70667135              4.72460043
        820.000000             27.76471262              4.72893635
        822.000000             27.81850754              4.72465300
        824.000000             27.87247562              4.71817997
        826.000000             27.92841404              4.71990615
        828.000000             27.99325550              4.72208456
        830.000000             28.05275399              4.72316186
        832.000000             28.11652967              4.73066488
        834.000000             28.17095027              4.73079304
        836.000000             28.22803332              4.73680847
        838.000000             28.28716615              4.74150928
        840.000000             28.34967514              4.74175520
        842.000000             28.40928276              4.75066698
        844.000000             28.47367946              4.76349082
        846.000000             28.53273380              4.76781766
        848.000000             28.59223582              4.77705646
        850.000000             28.65477596              4.79068996
        852.000000             28.72177152              4.79922812
        854.000000             28.78503640              4.81021670
        856.000000             28.84897309              4.81254783
        858.000000             28.91093379              4.82177976
        860.000000             28.97966463              4.83263212
        862.000000             29.04046616              4.84353935
        864.000000             29.10537031              4.84990871
        866.000000             29.17083032              4.86378904
        868.000000             29.23172881              4.86687617
        870.000000             29.29099676              4.87237034
        872.000000             29.35684544              4.88732541
        874.000000             29.42285603              4.89236951
        876.000000             29.48758481              4.90457186
        878.000000             29.54602520              4.90283230
        880.000000             29.61287616              4.90616330
        882.000000             29.67176087              4.91897738
        884.000000             29.72944228              4.91250667
        886.000000             29.79121137              4.91672902
        888.000000             29.85699457              4.92270306
        890.000000             29.91318992              4.92796778
        892.000000             29.97083556              4.93050935
        894.000000             30.02723358              4.93158807
        896.000000             30.08603726              4.93636610
        898.000000             30.14651836              4.94270044
        900.000000             30.20490760              4.94521202
        902.000000             30.26493532              4.95349811
        904.000000             30.32844982              4.94636818
        906.000000             30.38539287              4.95425136
        908.000000             30.43565352              4.95695649
        910.000000             30.48289185              4.95175982
        912.000000             30.53541785              4.95283659
        914.000000             30.58966279              4.95798975
        916.000000             30.65242304              4.96584291
        918.000000             30.70374670              4.97386715
        920.000000             30.76046322              4.96738423
        922.000000             30.81476065              4.96467961
        924.000000             30.87801506              4.96806717
        926.000000             30.94545133              4.96305126
        928.000000             31.00841646              4.97633728
        930.000000             31.07862172              4.97808337
        932.000000             31.14303433              4.99394749
        934.000000             31.20257124              5.00166193
        936.000000             31.25703249              5.00899883
        938.000000             31.33103166              5.02286057
        940.000000             31.39257177              5.04636914
        942.000000             31.43530450              5.05496582
        944.000000             31.49125977              5.07209643
        946.000000             31.54635200              5.08568967
        948.000000             31.59097057              5.09864709
        950.000000             31.64485741              5.10717782
        952.000000             31.71106115              5.10229371
        954.000000             31.77554031              5.09375577
        956.000000             31.83487121              5.10096307
        958.000000             31.90129811              5.11462280
        960.000000             31.95395807              5.11846833
        962.000000             32.01706498              5.11294176
        964.000000             32.06099413              5.12430703
        966.000000             32.10781473              5.12818916
        968.000000             32.17459804              5.16396188
        970.000000             32.25539705              5.18451876
        972.000000             32.31636259              5.19590433
        974.000000             32.41408986              5.21298248
        976.000000             32.48805175              5.23437930
        978.000000             32.55994055              5.23991906
        980.000000             32.65666856              5.26273540
        982.000000             32.74054486              5.29338877
        984.000000             32.82400584              5.35694278
        986.000000             32.88567589              5.43591679
        988.000000             32.97840494              5.47569997
        990.000000             33.04876045              5.52730692
        992.000000             33.11383296              5.59785168
        994.000000             33.21878140              5.70516195
        996.000000             33.13324666              5.71101965
        998.000000             33.13920605              5.83345598
