       # Time (ps)   MSD_mean (Angstrom^2)    MSD_std (Angstrom^2)
        626.000000             21.41800885              2.38922449
        628.000000             21.47303728              2.39659222
        630.000000             21.52920436              2.40125976
        632.000000             21.58524139              2.40677968
        634.000000             21.64207498              2.41213524
        636.000000             21.69722882              2.41906113
        638.000000             21.75426451              2.42154116
        640.000000             21.81002573              2.42598459
        642.000000             21.86455254              2.43150116
        644.000000             21.92141633              2.43750710
        646.000000             21.97575918              2.44210305
        648.000000             22.03095646              2.44826766
        650.000000             22.08653404              2.45411903
        652.000000             22.14281435              2.46009138
        654.000000             22.19686915              2.46520360
        656.000000             22.25204106              2.47022163
        658.000000             22.30867902              2.47519191
        660.000000             22.36174029              2.47889707
        662.000000             22.41548799              2.48285337
        664.000000             22.47112379              2.48720236
        666.000000             22.52553585              2.49167475
        668.000000             22.58270437              2.49673754
        670.000000             22.63756533              2.50322460
        672.000000             22.69371033              2.50794927
        674.000000             22.74625787              2.51456227
        676.000000             22.80279592              2.52047966
        678.000000             22.85732078              2.52926880
        680.000000             22.91225898              2.53618214
        682.000000             22.96942430              2.54522396
        684.000000             23.02352640              2.55359726
        686.000000             23.08134387              2.55937266
        688.000000             23.13892692              2.56632770
        690.000000             23.19517902              2.57055550
        692.000000             23.25032007              2.57700166
        694.000000             23.30609717              2.58239807
        696.000000             23.36062743              2.59084950
        698.000000             23.41616443              2.59706186
        700.000000             23.47286964              2.60559044
        702.000000             23.52704123              2.61390320
        704.000000             23.58623382              2.62001831
        706.000000             23.64019452              2.62957628
        708.000000             23.69678882              2.63530899
        710.000000             23.75451236              2.64264869
        712.000000             23.80968544              2.64901805
        714.000000             23.86720233              2.65554035
        716.000000             23.92213884              2.66162255
        718.000000             23.97806947              2.67062385
        720.000000             24.03542026              2.67932192
        722.000000             24.09150514              2.68713950
        724.000000             24.14863688              2.69358827
        726.000000             24.20675713              2.70034374
        728.000000             24.26297790              2.70792109
        730.000000             24.31638868              2.71460031
        732.000000             24.37353541              2.72292111
        734.000000             24.42789845              2.72693763
        736.000000             24.48240012              2.73264736
        738.000000             24.53716846              2.74094233
        740.000000             24.59335747              2.74832418
        742.000000             24.64793279              2.75349150
        744.000000             24.70309013              2.76221548
        746.000000             24.75768509              2.77181929
        748.000000             24.81262926              2.77680391
        750.000000             24.86396687              2.78306531
        752.000000             24.91914372              2.79302071
        754.000000             24.97040143              2.80056376
        756.000000             25.02291897              2.81019533
        758.000000             25.07718653              2.81944668
        760.000000             25.13010971              2.83025997
        762.000000             25.18340665              2.83776077
        764.000000             25.23581450              2.84830692
        766.000000             25.28938111              2.85613840
        768.000000             25.34157757              2.86612141
        770.000000             25.39515327              2.87334823
        772.000000             25.44707606              2.88269835
        774.000000             25.49941026              2.89348475
        776.000000             25.55067214              2.90339469
        778.000000             25.60228341              2.90954167
        780.000000             25.65329493              2.92092260
        782.000000             25.70597876              2.92791208
        784.000000             25.75844117              2.93807933
        786.000000             25.81001484              2.94478075
        788.000000             25.86470643              2.95537101
        790.000000             25.91616985              2.96409305
        792.000000             25.96750531              2.97267143
        794.000000             26.02033453              2.97929752
        796.000000             26.07408279              2.98973746
        798.000000             26.12408502              2.99812522
        800.000000             26.17555238              3.00616053
        802.000000             26.22968453              3.01586797
        804.000000             26.28179346              3.02477480
        806.000000             26.33112823              3.03416477
        808.000000             26.38473719              3.04261410
        810.000000             26.43766059              3.05039559
        812.000000             26.48909291              3.05874582
        814.000000             26.54144010              3.06661623
        816.000000             26.59713254              3.07720827
        818.000000             26.64710192              3.08422128
        820.000000             26.69959723              3.09370521
        822.000000             26.74976511              3.10217057
        824.000000             26.80208193              3.10863012
        826.000000             26.85530939              3.11700045
        828.000000             26.90843000              3.12651495
        830.000000             26.96098300              3.13776353
        832.000000             27.01689882              3.14570482
        834.000000             27.06743267              3.15370700
        836.000000             27.11968384              3.16102849
        838.000000             27.17148848              3.17003518
        840.000000             27.22556510              3.17908770
        842.000000             27.27659949              3.18547706
        844.000000             27.32978618              3.19433170
        846.000000             27.38205712              3.20341015
        848.000000             27.43449775              3.20932075
        850.000000             27.48503656              3.21699821
        852.000000             27.53591448              3.22618743
        854.000000             27.58832440              3.23208384
        856.000000             27.63995743              3.23962404
        858.000000             27.69196275              3.24837092
        860.000000             27.74340375              3.25429284
        862.000000             27.79450499              3.26266506
        864.000000             27.84383480              3.26924256
        866.000000             27.89654206              3.27956240
        868.000000             27.94633212              3.28594995
        870.000000             27.99854669              3.29470700
        872.000000             28.04890223              3.30351365
        874.000000             28.09672459              3.31233195
        876.000000             28.14465081              3.31999976
        878.000000             28.19172497              3.33055903
        880.000000             28.24236349              3.33859360
        882.000000             28.29068193              3.34607517
        884.000000             28.33904684              3.35507223
        886.000000             28.38965952              3.36362121
        888.000000             28.44061080              3.36983707
