# Ensemble Average Results:
#      Step      Time(ps)      <Temp>      Temp_std         <P>         P_std        <PE>        PE_std        <KE>        KE_std       <Etot>      Etot_std       <Vol>       Vol_std     <Density>   Density_std
    839000.0       1678.0     300.254000       5.253222    2287.415760     182.995416  -21459.393359      11.834350     155.396538       2.718907  -21303.996821      12.677618  116071.444000       0.001953       2.960142       0.000000
    840000.0       1680.0     301.232000       5.189287    1977.285520     268.112299  -21459.881250      11.020262     155.904951       2.685923  -21303.976300      12.675548  116071.444000       0.001953       2.960142       0.000000
    841000.0       1682.0     299.590000       2.179587    1914.058200     317.092204  -21459.041406      13.096849     155.054542       1.127977  -21303.986864      12.681629  116071.444000       0.001953       2.960142       0.000000
    842000.0       1684.0     303.574000       2.549310    2154.784440     419.623779  -21461.122656      11.423012     157.117795       1.318821  -21304.004861      12.674011  116071.444000       0.001953       2.960142       0.000000
    843000.0       1686.0     301.242000       4.024537    2325.516260     714.374900  -21459.896094      12.417889     155.909482       2.083177  -21303.986612      12.658943  116071.444000       0.001953       2.960142       0.000000
    844000.0       1688.0     300.290000       3.158588    1910.868280     177.942498  -21459.402734      11.633337     155.417043       1.636261  -21303.985691      12.663903  116071.444000       0.001953       2.960142       0.000000
    845000.0       1690.0     301.332000       4.181504    2345.279940     465.107981  -21459.947656      12.102843     155.955793       2.164094  -21303.991863      12.676120  116071.444000       0.001953       2.960142       0.000000
    846000.0       1692.0     301.196000       3.332306    2254.102760     370.217578  -21459.880469      11.641761     155.885621       1.724128  -21303.994847      12.665264  116071.444000       0.001953       2.960142       0.000000
    847000.0       1694.0     302.950000       3.681782    2073.174260     627.735046  -21460.765625      12.294754     156.793831       1.905697  -21303.971794      12.677759  116071.444000       0.001953       2.960142       0.000000
    848000.0       1696.0     301.780000       3.274795    2043.395280     262.517948  -21460.175781      12.274807     156.187907       1.694045  -21303.987875      12.685779  116071.444000       0.001953       2.960142       0.000000
    849000.0       1698.0     299.878000       2.964135    2223.248980     461.996515  -21459.200781      12.127270     155.203578       1.532782  -21303.997204      12.677397  116071.444000       0.001953       2.960142       0.000000
    850000.0       1700.0     301.958000       2.174961    2385.537140     555.429901  -21460.272656      11.821527     156.280300       1.125560  -21303.992356      12.676416  116071.444000       0.001953       2.960142       0.000000
    851000.0       1702.0     301.298000       2.502666    2229.527840     164.873156  -21459.926563      11.754358     155.939633       1.296458  -21303.986929      12.674789  116071.444000       0.001953       2.960142       0.000000
    852000.0       1704.0     301.356000       2.926155    1937.456280     148.189616  -21459.963281      11.439719     155.968251       1.514369  -21303.995030      12.671643  116071.444000       0.001953       2.960142       0.000000
    853000.0       1706.0     302.238000       3.089514    1880.666720     309.471325  -21460.435156      12.886665     156.425887       1.598216  -21304.009270      12.670666  116071.444000       0.001953       2.960142       0.000000
    854000.0       1708.0     302.130000       5.147050    2244.321220     373.423391  -21460.360156      10.347218     156.369885       2.663667  -21303.990272      12.666353  116071.444000       0.001953       2.960142       0.000000
    855000.0       1710.0     303.146000       2.571673    1920.686080     266.818932  -21460.892578      11.898922     156.894856       1.332159  -21303.997723      12.680580  116071.444000       0.001953       2.960142       0.000000
    856000.0       1712.0     301.954000       4.464816    2007.462200     307.320072  -21460.252735      11.011944     156.278688       2.310932  -21303.974047      12.673555  116071.444000       0.001953       2.960142       0.000000
    857000.0       1714.0     300.004000       3.734052    1929.803620     507.605039  -21459.261719      12.500132     155.267930       1.932705  -21303.993789      12.677552  116071.444000       0.001953       2.960142       0.000000
    858000.0       1716.0     299.984000       4.259618    2114.120620     400.278814  -21459.251953      13.466926     155.258568       2.204829  -21303.993385      12.660145  116071.444000       0.001953       2.960142       0.000000
    859000.0       1718.0     301.892000       2.587055    2402.548200     248.302830  -21460.231250      12.203442     156.245767       1.339988  -21303.985483      12.653635  116071.444000       0.001953       2.960142       0.000000
    860000.0       1720.0     300.166000       2.977849    2244.556200     417.886835  -21459.346875      12.258705     155.352465       1.541723  -21303.994410      12.658146  116071.444000       0.001953       2.960142       0.000000
    861000.0       1722.0     303.488000       3.313906    2203.819160     359.421124  -21461.067969      11.339240     157.071670       1.714819  -21303.996299      12.669416  116071.444000       0.001953       2.960142       0.000000
    862000.0       1724.0     302.614000       6.051408    2098.975580     464.078376  -21460.612890       9.702314     156.620387       3.131485  -21303.992503      12.658459  116071.444000       0.001953       2.960142       0.000000
    863000.0       1726.0     301.638000       4.215843    2168.476000     605.814101  -21460.099609      11.323802     156.114772       2.181003  -21303.984837      12.668019  116071.444000       0.001953       2.960142       0.000000
    864000.0       1728.0     299.402000       4.674340    2050.750380     377.561808  -21458.942188      11.228914     154.958387       2.419580  -21303.983801      12.688432  116071.444000       0.001953       2.960142       0.000000
    865000.0       1730.0     302.670000       3.271147    2416.349380     253.578334  -21460.642578      12.043774     156.648411       1.693841  -21303.994168      12.680930  116071.444000       0.001953       2.960142       0.000000
    866000.0       1732.0     303.362000       5.351513    2396.558480     385.750512  -21460.985938      11.259867     157.007903       2.769496  -21303.978034      12.666320  116071.444000       0.001953       2.960142       0.000000
    867000.0       1734.0     301.444000       2.855035    2059.704740     329.015777  -21459.999609      12.065552     156.015326       1.476877  -21303.984284      12.669056  116071.444000       0.001953       2.960142       0.000000
